"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Conocéphale des Roseaux  ( Conocephalus dorsalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65878	"Conocephalus dorsalis"	"Conocephalus dorsalis (Latreille, 1804)"	"Conocéphale des Roseaux"			"NT"	"pr.A3c"									"Déterminante"
"Conocéphale gracieux  ( Ruspolia nitidula nitidula )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65885	"Ruspolia nitidula nitidula"	"Ruspolia nitidula nitidula (Scopoli, 1786)"	"Conocéphale gracieux"			"LC"	""									
"Méconème tambourinaire  ( Meconema thalassinum )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65889	"Meconema thalassinum"	"Meconema thalassinum (De Geer, 1773)"	"Méconème tambourinaire, Méconème varié,  Sauterelle des Chênes"			"LC"	""									
"Méconème fragile  ( Meconema meridionale )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65891	"Meconema meridionale"	"Meconema meridionale A. Costa, 1860"	"Méconème fragile"			"LC"	""									
"Courtilière commune  ( Gryllotalpa gryllotalpa )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllotalpidae"	65899	"Gryllotalpa gryllotalpa"	"Gryllotalpa gryllotalpa (Linnaeus, 1758)"	"Courtilière commune, Courtilière, Taupe-Grillon, Perce-chaussée, Taupette, Avant-taupe, Ecrevisse de terre, Loup de terre"			"DD"	""									
"Grillon champêtre  ( Gryllus campestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65910	"Gryllus campestris"	"Gryllus campestris Linnaeus, 1758"	"Grillon champêtre, Grillon des champs, Gril, Riquet, Cricri,Grésillon, Grillon sauvage, Petit Cheval du Bon Dieu, Grill"			"LC"	""									
"Grillon des bois  ( Nemobius sylvestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65932	"Nemobius sylvestris"	"Nemobius sylvestris (Bosc, 1792)"	"Grillon des bois, Grillon forestier, Nemobie forestier, Némobie forestière"			"LC"	""									
"Grillon des marais  ( Pteronemobius heydenii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65934	"Pteronemobius heydenii"	"Pteronemobius heydenii (Fischer, 1853)"	"Grillon des marais"			"LC"	""									
"Grillon d'Italie  ( Oecanthus pellucens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65944	"Oecanthus pellucens"	"Oecanthus pellucens (Scopoli, 1763)"	"Grillon d'Italie, Oecanthe transparent, Grillon transparent, Vairët"			"LC"	""									
"Tétrix calcicole  ( Tetrix bipunctata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66028	"Tetrix bipunctata"	"Tetrix bipunctata (Linnaeus, 1758)"	"Tétrix calcicole,  Criquet à capuchon, Tétrix biponctuée, Tétrix des sables"			"DD"	""									
"Tétrix caucasien  ( Tetrix bolivari )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66029	"Tetrix bolivari"	"Tetrix bolivari Saulcy in Azam, 1901"	"Tétrix caucasien, Tétrix des rizières"			"DD"	""									
"Tétrix des vasières  ( Tetrix ceperoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66030	"Tetrix ceperoi"	"Tetrix ceperoi (Bolívar, 1887)"	"Tétrix des vasières"			"DD"	""									
"Tétrix riverain  ( Tetrix subulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66032	"Tetrix subulata"	"Tetrix subulata (Linnaeus, 1758)"	"Tétrix riverain, Tétrix subulé, Tétrix subulée,  Criquet à corselet allongé"			"LC"	""									
"Tétrix forestier  ( Tetrix undulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66036	"Tetrix undulata"	"Tetrix undulata (Sowerby, 1806)"	"Tétrix forestier, Tétrix des clairières, Tétrix commun"			"LC"	""									
"*  Criquet rhodanien  ( Prionotropis rhodanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	66052	"Prionotropis rhodanica"	"Prionotropis rhodanica Uvarov, 1923"	"Criquet rhodanien, Miramelle des moraines, Criquet marcheur, Criquet pédestre"							"NI3"	""					
"Arcyptère bariolée  ( Arcyptera fusca )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66067	"Arcyptera fusca"	"Arcyptera fusca (Pallas, 1773)"	"Arcyptère bariolée, Poupée sibérienne, Criquet bariolé"			"EN"	"A2cB2ab(iii)"									"Déterminante"
"Criquet des clairières  ( Chrysochraon dispar dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66078	"Chrysochraon dispar dispar"	"Chrysochraon dispar dispar (Germar, 1834)"	"Criquet des clairières"			"LC"	""									
"Criquet rouge-queue  ( Omocestus haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66085	"Omocestus haemorrhoidalis"	"Omocestus haemorrhoidalis (Charpentier, 1825)"	"Criquet rouge-queue"			"VU"	"B2ab(iii)"									
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"LC"	""									
"Criquet verdelet  ( Omocestus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66090	"Omocestus viridulus"	"Omocestus viridulus (Linnaeus, 1758)"	"Criquet verdelet, Criquet smaragdin"			"LC"	""									
"Criquet de la Palène  ( Stenobothrus lineatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66100	"Stenobothrus lineatus"	"Stenobothrus lineatus (Panzer, 1796)"	"Criquet de la Palène, Sténobothre ligné, Criquet du Brachypode"			"LC"	""									
"Sténobothre nain  ( Stenobothrus stigmaticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66103	"Stenobothrus stigmaticus"	"Stenobothrus stigmaticus (Rambur, 1838)"	"Sténobothre nain"			"CR"	"A2acB2ab(ii,iii,iv)"									"Déterminante"
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC"	""									
"Gomphocère tacheté  ( Myrmeleotettix maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66121	"Myrmeleotettix maculatus"	"Myrmeleotettix maculatus (Thunberg, 1815)"	"Gomphocère tacheté, Gomphocère double-signe"			"VU"	"B2ab(iii,iv)"									
"Criquet tacheté  ( Myrmeleotettix maculatus maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66122	"Myrmeleotettix maculatus maculatus"	"Myrmeleotettix maculatus maculatus (Thunberg, 1815)"	"Criquet tacheté"													"Déterminante"
"Criquet jacasseur  ( Stauroderus scalaris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66129	"Stauroderus scalaris"	"Stauroderus scalaris (Fischer von Waldheim, 1846)"	"Criquet jacasseur, Staurodère scalaire"			"NT"	"pr.A2c"									"Déterminante"
"Criquet des Pins  ( Chorthippus vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66134	"Chorthippus vagans"	"Chorthippus vagans (Eversmann, 1848)"	"Criquet des Pins"			"NT"	"pr.A3c"									
"Criquet des jachères  ( Chorthippus mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66136	"Chorthippus mollis"	"Chorthippus mollis (Charpentier, 1825)"	"Criquet des jachères"			"LC"	""									
"Criquet duettiste  ( Chorthippus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66138	"Chorthippus brunneus"	"Chorthippus brunneus (Thunberg, 1815)"	"Criquet duettiste, Sauteriot"			"LC"	""									
"Criquet mélodieux  ( Chorthippus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66141	"Chorthippus biguttulus"	"Chorthippus biguttulus (Linnaeus, 1758)"	"Criquet mélodieux, Oedipode bimouchetée"			"LC"	""									
"Criquet marginé  ( Chorthippus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66157	"Chorthippus albomarginatus"	"Chorthippus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"LC"	""									
"Criquet verte-échine  ( Chorthippus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66159	"Chorthippus dorsatus"	"Chorthippus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"LC"	""									
"Criquet des mouillères  ( Euchorthippus declivus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66173	"Euchorthippus declivus"	"Euchorthippus declivus (Brisout de Barneville, 1848)"	"Criquet des mouillères, Criquet des Bromes"			"LC"	""									
"OEdipode stridulante  ( Psophus stridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66178	"Psophus stridulus"	"Psophus stridulus (Linnaeus, 1758)"	"OEdipode stridulante"			"EN"	"A2acB2ab(iii,iv)"									"Déterminante"
"OEdipode turquoise  ( Oedipoda caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66194	"Oedipoda caerulescens"	"Oedipoda caerulescens (Linnaeus, 1758)"	"OEdipode turquoise, Criquet à ailes bleues et noires, Criquet bleu, Criquet rubané, OEdipode bleue, Oedipode bleuâtre"			"LC"	""									
"OEdipode rouge  ( Oedipoda germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66196	"Oedipoda germanica"	"Oedipoda germanica (Latreille, 1804)"	"OEdipode rouge, Criquet à ailes rouges,  Criquet rubané, Criquet rouge, Oedipode germanique"			"VU"	"B2ab(iii)"									
"Oedipode aigue-marine  ( Sphingonotus caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66200	"Sphingonotus caerulans"	"Sphingonotus caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine, Criquet à ailes bleues, Oedipode Azurée"			"NT"	"pr.A3c"									
"Oedipode aigue-marine  ( Sphingonotus caerulans caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66201	"Sphingonotus caerulans caerulans"	"Sphingonotus caerulans caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine"													"Déterminante"
"Oedipode émeraudine  ( Aiolopus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66214	"Aiolopus thalassinus"	"Aiolopus thalassinus (Fabricius, 1781)"	"Oedipode émeraudine"			"NT"	"pr.A3c"									
"OEdipode automnale  ( Aiolopus strepens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66215	"Aiolopus strepens"	"Aiolopus strepens (Latreille, 1804)"	"OEdipode automnale, Criquet farouche"			"DD"	""									
"Miramelle alpestre  ( Miramella alpina )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66250	"Miramella alpina"	"Miramella alpina (Kollar, 1833)"	"Miramelle alpestre"			"LC"	""									
"Caloptène italien  ( Calliptamus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66268	"Calliptamus italicus"	"Calliptamus italicus (Linnaeus, 1758)"	"Caloptène italien, Criquet italien, Calliptame italique, Criquet italique"			"LC"	""									
"Caloptène ochracé  ( Calliptamus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66270	"Calliptamus barbarus"	"Calliptamus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé, Criquet de Barbarie"			"NT"	"pr.A3c"									
"Caloptène ochracé  ( Calliptamus barbarus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66271	"Calliptamus barbarus barbarus"	"Calliptamus barbarus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé"													"Déterminante"
"Grillon bordelais  ( Modicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Modicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC"	""									
"Criquet des Roseaux  ( Mecostethus parapleurus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240286	"Mecostethus parapleurus"	"Mecostethus parapleurus (Hagenbach, 1822)"	"Criquet des Roseaux, Parapleure alliacé"			"LC"	""									
"Dectique verrucivore  ( Decticus verrucivorus verrucivorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	250699	"Decticus verrucivorus verrucivorus"	"Decticus verrucivorus verrucivorus (Linnaeus, 1758)"	"Dectique verrucivore"			"NT"	"pr.A3c"									"Déterminante"
"Tétrix des larris  ( Tetrix kraussi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	407259	"Tetrix kraussi"	"Tetrix kraussi Saulcy, 1889"	"Tétrix des larris"			"VU"	"B2ab(iii)"									"Déterminante"
"Aïolope émeraudine  ( Aiolopus thalassinus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	432549	"Aiolopus thalassinus thalassinus"	"Aiolopus thalassinus thalassinus (Fabricius, 1781)"	"Aïolope émeraudine"													"Déterminante"
"Oedipode rouge  ( Oedipoda germanica germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	432557	"Oedipoda germanica germanica"	"Oedipoda germanica germanica (Latreille, 1804)"	"Oedipode rouge"													"Déterminante"
"-  ( Omocestus haemorrhoidalis haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445265	"Omocestus haemorrhoidalis haemorrhoidalis"	"Omocestus haemorrhoidalis haemorrhoidalis (Charpentier, 1825)"	""													"Déterminante"
"Ephippigère des vignes  ( Ephippiger diurnus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535823	"Ephippiger diurnus"	"Ephippiger diurnus Dufour, 1841"	"Ephippigère des vignes"													"Déterminante"
"Decticelle bicolore  ( Bicolorana bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536050	"Bicolorana bicolor"	"Bicolorana bicolor (Philippi, 1830)"	"Decticelle bicolore"			"LC"	""									
"-  ( Roeseliana roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Roeseliana roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC"	""									
"Barbitiste des bois  ( Barbitistes serricauda )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593306	"Barbitistes serricauda"	"Barbitistes serricauda (Fabricius, 1794)"	"Barbitiste des bois,  Barbitiste, Barbitiste queue-en-scie"			"LC"	""									
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"LC"	""									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"							"NI3"	""					
"Decticelle carroyée  ( Platycleis tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Platycleis tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"LC"	""									"Déterminante"
"Criquet des pâtures  ( Chorthippus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837869	"Chorthippus parallelus"	"Pseudochorthippus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures, Oedipode parallèle"			"LC"	""									
"Criquet palustre  ( Chorthippus montanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837913	"Chorthippus montanus"	"Pseudochorthippus montanus (Charpentier, 1825)"	"Criquet palustre"			"NT"	"pr.A3c"									"Déterminante"
