"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"-  ( Carabus clatratus arelatensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	903069	"Carabus clatratus arelatensis"	"Carabus clatratus stygius Ganglbauer, 1890"	""													"Déterminante stricte"
"-  ( Elenophorus collaris )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	963256	"Elenophorus collaris"	"Leptoderis solieri Ferrer, 2015"	""													"Déterminante stricte"
"*  -  ( Aphaenops riberai )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018048	"Aphaenops riberai"	"Aphaenops riberai Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops corbazi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018054	"Aphaenops corbazi"	"Aphaenops corbazi Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027043	"Aphaenops orpheus"	"Aphaenops orpheus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops vulcanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027054	"Aphaenops vulcanus"	"Aphaenops vulcanus (Abeille de Perrin, 1904)"	""							"NI3"	""					
"*  -  ( Aphaenops andreae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027055	"Aphaenops andreae"	"Aphaenops andreae (Jeannel, 1920)"	""							"NI3"	""					
"*  -  ( Aphaenops palei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027056	"Aphaenops palei"	"Aphaenops palei (Fourès, 1962)"	""							"NI3"	""					
"*  -  ( Aphaenops saulcyi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027057	"Aphaenops saulcyi"	"Aphaenops saulcyi (Argod-Vallon, 1913)"	""							"NI3"	""					
"*  -  ( Aphaenops vandelianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027058	"Aphaenops vandelianus"	"Aphaenops vandelianus Faille, Fresneda & Bourdeau, 2023"	""							"NI3"	""					
"*  -  ( Aphaenops vanderberghi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027059	"Aphaenops vanderberghi"	"Aphaenops vanderberghi (Perreau & Quéinnec, 1987)"	""							"NI3"	""					
"*  -  ( Aphaenops sulcatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027060	"Aphaenops sulcatus"	"Aphaenops sulcatus (Coiffait, 1959)"	""							"NI3"	""					
"*  -  ( Aphaenops sarpedon )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027063	"Aphaenops sarpedon"	"Aphaenops sarpedon (Faille, Fresneda & Bourdeau, 2013)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027065	"Aphaenops gallicus"	"Aphaenops gallicus (Delarouzée, 1857)"	""							"NI3"	""					
"*  -  ( Aphaenops jeannelianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027066	"Aphaenops jeannelianus"	"Aphaenops jeannelianus Faille, Fresneda & Bourdeau, 2023"	""							"NI3"	""					
"*  -  ( Aphaenops soussieuxi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027067	"Aphaenops soussieuxi"	"Aphaenops soussieuxi (Perreau & Quéinnec, 1987)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027069	"Aphaenops trophonius"	"Aphaenops trophonius (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027070	"Aphaenops orcinus"	"Aphaenops orcinus (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops discontignyi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027071	"Aphaenops discontignyi"	"Aphaenops discontignyi (Fairmaire, 1867)"	""							"NI3"	""					
"*  -  ( Aphaenops serrulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027072	"Aphaenops serrulatus"	"Aphaenops serrulatus (Jeannel, 1946)"	""							"NI3"	""					
"*  -  ( Aphaenops holcartensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027076	"Aphaenops holcartensis"	"Aphaenops holcartensis (Genest, 1977)"	""							"NI3"	""					
"*  -  ( Aphaenops aldensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027077	"Aphaenops aldensis"	"Aphaenops aldensis (Jeannel, 1955)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus orpheus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027087	"Aphaenops orpheus orpheus"	"Aphaenops orpheus orpheus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus doderoi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027091	"Aphaenops orpheus doderoi"	"Aphaenops orpheus doderoi (Jeannel, 1920)"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus consorranus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027092	"Aphaenops orpheus consorranus"	"Aphaenops orpheus consorranus (Dieck, 1870)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus gallicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027094	"Aphaenops gallicus gallicus"	"Aphaenops gallicus gallicus (Delarouzée, 1857)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus gaudini )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027095	"Aphaenops gallicus gaudini"	"Aphaenops gallicus gaudini (Jeannel, 1928)"	""							"NI3"	""					
"*  -  ( Aphaenops gallicus bigerricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027096	"Aphaenops gallicus bigerricus"	"Aphaenops gallicus bigerricus (Jeannel, 1948)"	""							"NI3"	""					
"*  -  ( Aphaenops holcartensis holcartensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027097	"Aphaenops holcartensis holcartensis"	"Aphaenops holcartensis holcartensis (Genest, 1977)"	""							"NI3"	""					
"*  -  ( Aphaenops holcartensis charlesi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027098	"Aphaenops holcartensis charlesi"	"Aphaenops holcartensis charlesi (Dupré & Bourdeau, 1994)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus orcinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027099	"Aphaenops orcinus orcinus"	"Aphaenops orcinus orcinus (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops orcinus henroti )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027100	"Aphaenops orcinus henroti"	"Aphaenops orcinus henroti (Coiffait, 1959)"	""							"NI3"	""					
"*  -  ( Aphaenops saulcyi demauxi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027101	"Aphaenops saulcyi demauxi"	"Aphaenops saulcyi demauxi (Coiffait, 1958)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius trophonius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027102	"Aphaenops trophonius trophonius"	"Aphaenops trophonius trophonius (Abeille de Perrin, 1872)"	""							"NI3"	""					
"*  -  ( Aphaenops trophonius stygius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027103	"Aphaenops trophonius stygius"	"Aphaenops trophonius stygius (Jeannel, 1919)"	""							"NI3"	""					
