"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Dectique des brandes  ( Gampsocleis glabra )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65771	"Gampsocleis glabra"	"Gampsocleis glabra (Herbst, 1786)"	"Dectique des brandes"			"RE - RE"	" - "									
"Grande Sauterelle verte  ( Tettigonia viridissima )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65774	"Tettigonia viridissima"	"Tettigonia viridissima (Linnaeus, 1758)"	"Grande Sauterelle verte, Sauterelle verte (des prés),  Tettigonie verte, Sauterelle à coutelas"			"LC - LC"	" - "									
"Conocéphale bigarré  ( Conocephalus fuscus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65877	"Conocephalus fuscus"	"Conocephalus fuscus (Fabricius, 1793)"	"Conocéphale bigarré, Xiphidion Brun"			"LC - LC"	" - "									
"Conocéphale des Roseaux  ( Conocephalus dorsalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65878	"Conocephalus dorsalis"	"Conocephalus dorsalis (Latreille, 1804)"	"Conocéphale des Roseaux"			"NT - NT"	"pr. B2ab - pr. B2 ab"									
"Conocéphale gracieux  ( Ruspolia nitidula )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65882	"Ruspolia nitidula"	"Ruspolia nitidula (Scopoli, 1786)"	"Conocéphale gracieux, Conocéphale mandibulaire"			"LC - LC"	" - "					"RI11"	""			
"Conocéphale gracieux  ( Ruspolia nitidula nitidula )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65885	"Ruspolia nitidula nitidula"	"Ruspolia nitidula nitidula (Scopoli, 1786)"	"Conocéphale gracieux"									"RI11"	""			
"Méconème tambourinaire  ( Meconema thalassinum )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65889	"Meconema thalassinum"	"Meconema thalassinum (De Geer, 1773)"	"Méconème tambourinaire, Méconème varié,  Sauterelle des Chênes"			"LC - LC"	" - "									
"Méconème fragile  ( Meconema meridionale )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65891	"Meconema meridionale"	"Meconema meridionale A. Costa, 1860"	"Méconème fragile"			"LC - LC"	" - "									
"Courtilière commune  ( Gryllotalpa gryllotalpa )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllotalpidae"	65899	"Gryllotalpa gryllotalpa"	"Gryllotalpa gryllotalpa (Linnaeus, 1758)"	"Courtilière commune, Courtilière, Taupe-Grillon, Perce-chaussée, Taupette, Avant-taupe, Ecrevisse de terre, Loup de terre"			"NT - NT"	"pr. B2 ab - pr. B2ab"									
"Grillon provençal  ( Gryllus bimaculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65909	"Gryllus bimaculatus"	"Gryllus bimaculatus De Geer, 1773"	"Grillon provençal"			"NA - NA"	" - "									
"Grillon champêtre  ( Gryllus campestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65910	"Gryllus campestris"	"Gryllus campestris Linnaeus, 1758"	"Grillon champêtre, Grillon des champs, Gril, Riquet, Cricri,Grésillon, Grillon sauvage, Petit Cheval du Bon Dieu, Grill"			"LC - LC"	" - "									
"Grillon domestique  ( Acheta domesticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65918	"Acheta domesticus"	"Acheta domesticus (Linnaeus, 1758)"	"Grillon domestique, Grillon du foyer, Cri-cri, Grelet, Grillon des maisons, Grillet, Grillot, Crinchon, Guersillon, Petit Cheval du Bon Dieu"			"LC - LC"	" - "									
"Grillon noirâtre  ( Melanogryllus desertus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65923	"Melanogryllus desertus"	"Melanogryllus desertus (Pallas, 1771)"	"Grillon noirâtre, Grillon pubescent"			"NA - NA"	" - "									
"Grillon des bois  ( Nemobius sylvestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65932	"Nemobius sylvestris"	"Nemobius sylvestris (Bosc, 1792)"	"Grillon des bois, Grillon forestier, Nemobie forestier, Némobie forestière"			"LC - LC"	" - "									
"Grillon des marais  ( Pteronemobius heydenii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65934	"Pteronemobius heydenii"	"Pteronemobius heydenii (Fischer, 1853)"	"Grillon des marais"			"VU - VU"	"EN. B2 ab (iii) (-1) - B2ab(iii)(-1)"									
"Grillon des torrents  ( Pteronemobius lineolatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65935	"Pteronemobius lineolatus"	"Pteronemobius lineolatus (Brullé, 1835)"	"Grillon des torrents"			"NA - NA"	" - "									
"Grillon d'Italie  ( Oecanthus pellucens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65944	"Oecanthus pellucens"	"Oecanthus pellucens (Scopoli, 1763)"	"Grillon d'Italie, Oecanthe transparent, Grillon transparent, Vairët"			"LC - LC"	" - "					"RI11"	""			
"Fourmigril commun  ( Myrmecophilus acervorum )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Myrmecophilidae"	65951	"Myrmecophilus acervorum"	"Myrmecophilus acervorum (Panzer, 1799)"	"Fourmigril commun, Myrmécophile social, Myrmécophile sociale"			"DD"	""									
"-  ( Diestrammena asynamora )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Rhaphidophoridae"	65975	"Diestrammena asynamora"	"Tachycines asynamorus Adelung, 1902"	""			"NA - NA"	" - "									
"Tétrix calcicole  ( Tetrix bipunctata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66028	"Tetrix bipunctata"	"Tetrix bipunctata (Linnaeus, 1758)"	"Tétrix calcicole,  Criquet à capuchon, Tétrix biponctuée, Tétrix des sables"			"CR - CR"	"B2ab(iii) - B2 ab (iii)"									
"Tétrix caucasien  ( Tetrix bolivari )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66029	"Tetrix bolivari"	"Tetrix bolivari Saulcy in Azam, 1901"	"Tétrix caucasien, Tétrix des rizières"			"NA - NA"	" - "									
"Tétrix des vasières  ( Tetrix ceperoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66030	"Tetrix ceperoi"	"Tetrix ceperoi (Bolívar, 1887)"	"Tétrix des vasières"			"LC - LC"	" - "									
"Tétrix riverain  ( Tetrix subulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66032	"Tetrix subulata"	"Tetrix subulata (Linnaeus, 1758)"	"Tétrix riverain, Tétrix subulé, Tétrix subulée,  Criquet à corselet allongé"			"LC - LC"	" - "									
"Tétrix forestier  ( Tetrix undulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66036	"Tetrix undulata"	"Tetrix undulata (Sowerby, 1806)"	"Tétrix forestier, Tétrix des clairières, Tétrix commun"			"LC - LC"	" - "									
"*  Criquet rhodanien  ( Prionotropis rhodanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	66052	"Prionotropis rhodanica"	"Prionotropis rhodanica Uvarov, 1923"	"Criquet rhodanien, Miramelle des moraines, Criquet marcheur, Criquet pédestre"							"NI3"	""					
"Criquet des clairières  ( Chrysochraon dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66077	"Chrysochraon dispar"	"Chrysochraon dispar (Germar, 1834)"	"Criquet des clairières"			"LC - LC"	" - "									
"Criquet rouge-queue  ( Omocestus haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66085	"Omocestus haemorrhoidalis"	"Omocestus haemorrhoidalis (Charpentier, 1825)"	"Criquet rouge-queue"			"CR - CR"	"D - D"									
"Criquet des friches  ( Omocestus petraeus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66086	"Omocestus petraeus"	"Omocestus petraeus (Brisout de Barneville, 1856)"	"Criquet des friches"			"CR - CR"	"B2ab(iii) - B2 ab (iii)"									
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"LC - LC"	" - "									
"Criquet verdelet  ( Omocestus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66090	"Omocestus viridulus"	"Omocestus viridulus (Linnaeus, 1758)"	"Criquet verdelet, Criquet smaragdin"			"EN - EN"	"D - D"									
"Criquet de la Palène  ( Stenobothrus lineatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66100	"Stenobothrus lineatus"	"Stenobothrus lineatus (Panzer, 1796)"	"Criquet de la Palène, Sténobothre ligné, Criquet du Brachypode"			"NT - NT"	"pr. B2 ab - pr. B2ab"									
"Sténobothre bourdonneur  ( Stenobothrus nigromaculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66102	"Stenobothrus nigromaculatus"	"Stenobothrus nigromaculatus (Herrich-Schäffer, 1840)"	"Sténobothre bourdonneur, Criquet bourdonneur"			"RE - RE"	" - "									
"Sténobothre nain  ( Stenobothrus stigmaticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66103	"Stenobothrus stigmaticus"	"Stenobothrus stigmaticus (Rambur, 1838)"	"Sténobothre nain"			"CR - CR"	"C2 a (i) - C2a(i)"									
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC - LC"	" - "									
"Gomphocère tacheté  ( Myrmeleotettix maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66121	"Myrmeleotettix maculatus"	"Myrmeleotettix maculatus (Thunberg, 1815)"	"Gomphocère tacheté, Gomphocère double-signe"			"NT - NT"	"pr. B2ab - pr. B2 ab"									
"Criquet des Pins  ( Chorthippus vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66134	"Chorthippus vagans"	"Chorthippus vagans (Eversmann, 1848)"	"Criquet des Pins"			"LC"	""									
"Criquet des jachères  ( Chorthippus mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66136	"Chorthippus mollis"	"Chorthippus mollis (Charpentier, 1825)"	"Criquet des jachères"			"VU"	"B2ab(iii)"									
"Criquet duettiste  ( Chorthippus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66138	"Chorthippus brunneus"	"Chorthippus brunneus (Thunberg, 1815)"	"Criquet duettiste, Sauteriot"			"LC"	""									
"Criquet mélodieux  ( Chorthippus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66141	"Chorthippus biguttulus"	"Chorthippus biguttulus (Linnaeus, 1758)"	"Criquet mélodieux, Oedipode bimouchetée"			"LC"	""									
"Criquet marginé  ( Chorthippus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66157	"Chorthippus albomarginatus"	"Chorthippus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"LC - LC"	" - "									
"Criquet verte-échine  ( Chorthippus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66159	"Chorthippus dorsatus"	"Chorthippus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"LC - LC"	" - "									
"Criquet des mouillères  ( Euchorthippus declivus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66173	"Euchorthippus declivus"	"Euchorthippus declivus (Brisout de Barneville, 1848)"	"Criquet des mouillères, Criquet des Bromes"			"LC - LC"	" - "									
"Criquet migrateur  ( Locusta migratoria )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66181	"Locusta migratoria"	"Locusta migratoria (Linnaeus, 1758)"	"Criquet migrateur, Criquet voyageur, Criquet cendré, Criquet émigrant, Fraterelle de passage, Locuste, Sauterelle de passage, Oedipode voyageuse"			"NA - NA"	" - "									
"Oedipode soufrée  ( Oedaleus decorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66187	"Oedaleus decorus"	"Oedaleus decorus (Germar, 1825)"	"Oedipode soufrée"			"VU - VU"	"EN. D1 et B2 ab (-1) - D1 B2ab(-1)"									
"OEdipode turquoise  ( Oedipoda caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66194	"Oedipoda caerulescens"	"Oedipoda caerulescens (Linnaeus, 1758)"	"OEdipode turquoise, Criquet à ailes bleues et noires, Criquet bleu, Criquet rubané, OEdipode bleue, Oedipode bleuâtre"			"LC - LC"	" - "					"RI11"	""			
"OEdipode rouge  ( Oedipoda germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66196	"Oedipoda germanica"	"Oedipoda germanica (Latreille, 1804)"	"OEdipode rouge, Criquet à ailes rouges,  Criquet rubané, Criquet rouge, Oedipode germanique"			"RE - RE"	" - "									
"Oedipode aigue-marine  ( Sphingonotus caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66200	"Sphingonotus caerulans"	"Sphingonotus caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine, Criquet à ailes bleues, Oedipode Azurée"			"NT - NT"	"pr. B2ab - pr. B2 ab"									
"Oedipode émeraudine  ( Aiolopus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66214	"Aiolopus thalassinus"	"Aiolopus thalassinus (Fabricius, 1781)"	"Oedipode émeraudine"			"LC - LC"	" - "									
"OEdipode automnale  ( Aiolopus strepens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66215	"Aiolopus strepens"	"Aiolopus strepens (Latreille, 1804)"	"OEdipode automnale, Criquet farouche"			"NA - NA"	" - "									
"Caloptène italien  ( Calliptamus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66268	"Calliptamus italicus"	"Calliptamus italicus (Linnaeus, 1758)"	"Caloptène italien, Criquet italien, Calliptame italique, Criquet italique"			"LC - LC"	" - "									
"Caloptène ochracé  ( Calliptamus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66270	"Calliptamus barbarus"	"Calliptamus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé, Criquet de Barbarie"			"EN - EN"	"D - D"					"RI11"	""			
"Caloptène ochracé  ( Calliptamus barbarus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66271	"Calliptamus barbarus barbarus"	"Calliptamus barbarus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé"									"RI11"	""			
"Grillon bordelais  ( Eumodicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Eumodicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC - LC"	" - "									
"Criquet des Roseaux  ( Mecostethus parapleurus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240286	"Mecostethus parapleurus"	"Mecostethus parapleurus (Hagenbach, 1822)"	"Criquet des Roseaux, Parapleure alliacé"			"VU - VU"	"EN. B2 ab (iii) (-1) - B2ab(iii)(-1)"									
"-  ( Euchorthippus elegantulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240287	"Euchorthippus elegantulus"	"Euchorthippus elegantulus Zeuner, 1940"	""			"LC - LC"	" - "									
"Dectique verrucivore  ( Decticus verrucivorus verrucivorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	250699	"Decticus verrucivorus verrucivorus"	"Decticus verrucivorus verrucivorus (Linnaeus, 1758)"	"Dectique verrucivore"									"RI11"	""			
"Oedipode du Monte Cinto  ( Oedipoda caerulescens sardeti )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	349343	"Oedipoda caerulescens sardeti"	"Oedipoda caerulescens sardeti Defaut, 2006"	"Oedipode du Monte Cinto"									"RI11"	""			
"Oedipode turquoise  ( Oedipoda caerulescens caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445264	"Oedipoda caerulescens caerulescens"	"Oedipoda caerulescens caerulescens (Linnaeus, 1758)"	"Oedipode turquoise"									"RI11"	""			
"Grillon d’Italie  ( Oecanthus pellucens pellucens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	535760	"Oecanthus pellucens pellucens"	"Oecanthus pellucens pellucens (Scopoli, 1763)"	"Grillon d’Italie"									"RI11"	""			
"Ephippigère des vignes  ( Ephippiger diurnus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535823	"Ephippiger diurnus"	"Ephippiger diurnus Dufour, 1841"	"Ephippigère des vignes"			"VU - VU"	"B2 ab (iii) - B2ab(iii)"									
"Decticelle bicolore  ( Bicolorana bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536050	"Bicolorana bicolor"	"Bicolorana bicolor (Philippi, 1830)"	"Decticelle bicolore"			"NT - NT"	"pr. B2 ab - pr. B2ab"									
"-  ( Roeseliana roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Roeseliana roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC - LC"	" - "									
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"LC - LC"	" - "									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"							"NI3"	""					
"Decticelle carroyée  ( Tessellana tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Tessellana tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"LC - LC"	" - "									
"Criquet des pâtures  ( Pseudochorthippus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837869	"Pseudochorthippus parallelus"	"Pseudochorthippus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures, Oedipode parallèle"			"LC - LC"	" - "									
"Criquet palustre  ( Pseudochorthippus montanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837913	"Pseudochorthippus montanus"	"Pseudochorthippus montanus (Charpentier, 1825)"	"Criquet palustre"			"EN - EN"	"B2 ab (iii, iv) - B2ab(iii,iv)"									
"-  ( Decticus verrucivorus monspeliensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	971804	"Decticus verrucivorus monspeliensis"	"Decticus verrucivorus monspeliensis Rambur in Audinet-Serville, 1838"	""									"RI11"	""			
