"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Taupin sanguinaire  ( Ampedus sanguinolentus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11516	"Ampedus sanguinolentus"	"Ampedus sanguinolentus (Schrank, 1776)"	"Taupin sanguinaire"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Mycetophagus fulvicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	11671	"Mycetophagus fulvicollis"	"Mycetophagus fulvicollis Fabricius, 1792"	""													"Plaine, Rip."
"-  ( Prionychus ater )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	12040	"Prionychus ater"	"Prionychus ater (Fabricius, 1775)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Allécule dentée  ( Pseudocistela ceramboides )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tenebrionidae"	12044	"Pseudocistela ceramboides"	"Pseudocistela ceramboides (Linnaeus, 1758)"	"Allécule dentée"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Encyclopédie  ( Tetratoma fungorum )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tetratomidae"	12062	"Tetratoma fungorum"	"Tetratoma fungorum Fabricius, 1790"	"Encyclopédie"													"Pla., Mont., Rip."
"-  ( Ischnomera cinerascens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Oedemeridae"	12159	"Ischnomera cinerascens"	"Ischnomera cinerascens (Pandellé in Grénier, 1867)"	""													"Pla., Mont."
"Officier trompeur  ( Necydalis ulmi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	12300	"Necydalis ulmi"	"Necydalis ulmi Chevrolat, 1838"	"Officier trompeur"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Oxypleurus nodieri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	12316	"Oxypleurus nodieri"	"Oxypleurus nodieri Mulsant, 1839"	""													"Pla. Mont."
"*  Grand Capricorne  ( Cerambyx cerdo )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	12336	"Cerambyx cerdo"	"Cerambyx cerdo Linnaeus, 1758"	"Grand Capricorne (Le)"					"CDH2, CDH4"	" "	"NI2"	""					"Station planitaire (en dessous de 0400 m d'altitude environ)"
"*  Rosalie des Alpes  ( Rosalia alpina )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	12348	"Rosalia alpina"	"Rosalia alpina (Linnaeus, 1758)"	"Rosalie des Alpes"					"CDH4, CDH2"	" "	"NI2"	""					"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Taupin violacé  ( Limoniscus violaceus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	159441	"Limoniscus violaceus"	"Limoniscus violaceus (P.W.J. Müller, 1821)"	"Taupin violacé"					"CDH2"	""							
"*  Cucujus vermillon  ( Cucujus cinnaberinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cucujidae"	159452	"Cucujus cinnaberinus"	"Cucujus cinnaberinus (Scopoli, 1763)"	"Cucujus vermillon"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Aesalus scarabaeoides )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lucanidae"	200336	"Aesalus scarabaeoides"	"Aesalus scarabaeoides (Panzer, 1795)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Calicnemis atlantica )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Scarabaeidae"	200404	"Calicnemis atlantica"	"Calicnemis obesa (Erichson, 1841)"	""													"Plages"
"Lucane Cerf-volant  ( Lucanus cervus cervus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lucanidae"	200478	"Lucanus cervus cervus"	"Lucanus cervus cervus (Linnaeus, 1758)"	"Lucane Cerf-volant"					"CDH2"	""							
"*  Barbot  ( Osmoderma eremita eremita )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Scarabaeidae"	200519	"Osmoderma eremita eremita"	"Osmoderma eremita eremita (Scopoli, 1763)"	"Barbot, Pique-prune"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Biphyllus lunatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Biphyllidae"	222046	"Biphyllus lunatus"	"Biphyllus lunatus (Fabricius, 1787)"	""													"Déterminante"
"-  ( Stephanopachys linearis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bostrichidae"	222052	"Stephanopachys linearis"	"Stephanopachys linearis (Kugelann, 1792)"	""					"CDH2"	""							
"-  ( Stephanopachys substriatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bostrichidae"	222054	"Stephanopachys substriatus"	"Stephanopachys substriatus (Paykull, 1800)"	""					"CDH2"	""							
"-  ( Bothrideres contractus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bothrideridae"	222065	"Bothrideres contractus"	"Bothrideres bipunctatus (Gmelin, 1790)"	""													"Déterminante"
"-  ( Oxylaemus variolosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bothrideridae"	222075	"Oxylaemus variolosus"	"Oxylaemus variolosus (Dufour, 1843)"	""													"Déterminante"
"-  ( Oxylaemus cylindricus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bothrideridae"	222076	"Oxylaemus cylindricus"	"Oxylaemus cylindricus (Creutzer, 1796)"	""													"Déterminante"
"Richard de Berlin  ( Dicerca berolinensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	222110	"Dicerca berolinensis"	"Dicerca berolinensis (Herbst, 1779)"	"Richard de Berlin, Richard berlinois, Grand Bupreste du Hêtre"													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"*  -  ( Trichaphaenops cerdonicus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	222671	"Trichaphaenops cerdonicus"	"Trichaphaenops cerdonicus (Abeille de Perrin, 1903)"	""							"NI3"	""					
"*  -  ( Trichaphaenops gounellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	222673	"Trichaphaenops gounellei"	"Trichaphaenops gounellei (Bedel, 1880)"	""							"NI3"	""					
"*  -  ( Trichaphaenops obesus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	222674	"Trichaphaenops obesus"	"Trichaphaenops obesus (Abeille de Perrin, 1886)"	""							"NI3"	""					
"*  -  ( Trichaphaenops sollaudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	222675	"Trichaphaenops sollaudi"	"Trichaphaenops sollaudi Jeannel, 1916"	""							"NI3"	""					
"-  ( Rhysodes sulcatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Rhysodidae"	222951	"Rhysodes sulcatus"	"Rhysodes sulcatus (Fabricius, 1787)"	""					"CDH2"	""							"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"*  Carabe noduleux  ( Carabus nodulosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	223028	"Carabus nodulosus"	"Carabus nodulosus Creutzer, 1799"	"Carabe noduleux"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Cyrtoclytus capra )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	223104	"Cyrtoclytus capra"	"Cyrtoclytus capra (Germar, 1823)"	""													"Plaine, Rip."
"-  ( Aredolpona erythroptera )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	223167	"Aredolpona erythroptera"	"Stictoleptura erythroptera (Hagenbach, 1822)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Lepturobosca virens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	223171	"Lepturobosca virens"	"Lepturobosca virens (Linnaeus, 1758)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Rhagie ermite  ( Rhamnusium bicolor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	223185	"Rhamnusium bicolor"	"Rhamnusium bicolor (Schrank, 1781)"	"Rhagie ermite"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Abraeus granulum )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Histeridae"	223562	"Abraeus granulum"	"Abraeus granulum Erichson, 1839"	""													"Pla., Mont."
"-  ( Eubrachium pusillum )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Histeridae"	223568	"Eubrachium pusillum"	"Eubrachium hispidulum (Bremi-Wolf, 1855)"	""													"Plaine"
"-  ( Aeletes atomarius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Histeridae"	223576	"Aeletes atomarius"	"Aeletes atomarius (Aubé, 1843)"	""													"Pla., Mont."
"-  ( Orchesia micans )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223963	"Orchesia micans"	"Orchesia micans (Panzer, 1793)"	""													"Pla., Mont."
"-  ( Orchesia luteipalpis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223964	"Orchesia luteipalpis"	"Orchesia luteipalpis Mulsant & Guillebeau, 1857"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Orchesia minor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223966	"Orchesia minor"	"Orchesia minor Walker, 1837"	""													"Pla., Mont."
"-  ( Abdera flexuosa )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223973	"Abdera flexuosa"	"Abdera flexuosa (Paykull, 1799)"	""													"Pla.,Mont."
"-  ( Dircaea australis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223975	"Dircaea australis"	"Dircaea australis Fairmaire, 1857"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Xylita laevigata )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223980	"Xylita laevigata"	"Xylita laevigata (Hellenius, 1786)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Zilora sericea )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223986	"Zilora sericea"	"Zilora obscura (Fabricius, 1794)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Mélandre à barbe  ( Melandrya barbata )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223987	"Melandrya barbata"	"Melandrya barbata (Fabricius, 1787)"	"Mélandre à barbe"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"*  Phryganophile à cou roux  ( Phryganophilus ruficollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melandryidae"	223990	"Phryganophilus ruficollis"	"Phryganophilus ruficollis (Fabricius, 1798)"	"Phryganophile à cou roux"					"CDH2, CDH4"	" "	"NI2"	""					
"-  ( Triphyllus bicolor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	224031	"Triphyllus bicolor"	"Triphyllus bicolor (Fabricius, 1777)"	""													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"-  ( Pseudotriphyllus suturalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	224032	"Pseudotriphyllus suturalis"	"Pseudotriphyllus suturalis (Fabricius, 1801)"	""													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"-  ( Mycetophagus piceus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	224039	"Mycetophagus piceus"	"Mycetophagus piceus (Fabricius, 1777)"	""													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"-  ( Calopus serraticornis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Oedemeridae"	224064	"Calopus serraticornis"	"Calopus serraticornis (Linnaeus, 1758)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ) & plaine"
"-  ( Mycetoma suturale )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tetratomidae"	224162	"Mycetoma suturale"	"Mycetoma suturale (Panzer, 1797)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Tetratoma ancora )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tetratomidae"	224166	"Tetratoma ancora"	"Tetratoma ancora Fabricius, 1790"	""													"Pla., Mont."
"-  ( Tetratoma baudueri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Tetratomidae"	224167	"Tetratoma baudueri"	"Tetratoma baudueri Perris, 1864"	""													"Station planitaire (au dessous de 0400 m d'altitude environ)"
"Dermeste à tête noire  ( Aulonium trisulcum )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Zopheridae"	224191	"Aulonium trisulcum"	"Aulonium trisulcum (Fourcroy, 1785)"	"Dermeste à tête noire"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Pycnomerus terebrans )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Zopheridae"	224192	"Pycnomerus terebrans"	"Pycnomerus terebrans (Olivier, 1790)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Petit Clairon  ( Allonyx quadrimaculatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cleridae"	234675	"Allonyx quadrimaculatus"	"Allonyx quadrimaculatus (Schaller, 1783)"	"Petit Clairon"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Triplax aenea )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Erotylidae"	234837	"Triplax aenea"	"Triplax aenea (Schaller, 1783)"	""													"Pla., Mont."
"-  ( Triplax lacordairii )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Erotylidae"	234840	"Triplax lacordairii"	"Triplax lacordairii Crotch, 1870"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Triplax scutellaris )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Erotylidae"	234845	"Triplax scutellaris"	"Triplax scutellaris Charpentier, 1825"	""													"Pla., Mont."
"-  ( Rhacopus pyrenaeus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234857	"Rhacopus pyrenaeus"	"Microrhagus pyrenaeus Bonvouloir, 1872"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Hylis cariniceps )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234860	"Hylis cariniceps"	"Hylis cariniceps (Reitter, 1902)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Hylis foveicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234861	"Hylis foveicollis"	"Hylis foveicollis (C.G. Thomson, 1874)"	""													"Pla., Mont., Rip."
"-  ( Hylis procerulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234863	"Hylis procerulus"	"Hylis procerulus (Mannerheim, 1823)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Hylis simonae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234864	"Hylis simonae"	"Hylis simonae (Olexa, 1970)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Xylophilus corticalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	234865	"Xylophilus corticalis"	"Xylophilus corticalis (Paykull, 1800)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Benibotarus alternatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lycidae"	235101	"Benibotarus alternatus"	"Benibotarus alternatus (Fairmaire, 1857)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Dictyoptera aurora )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lycidae"	235102	"Dictyoptera aurora"	"Dictyoptera aurora (Herbst, 1784)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Lyce de Stendhal  ( Pyropterus nigroruber )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lycidae"	235106	"Pyropterus nigroruber"	"Pyropterus nigroruber (De Geer, 1774)"	"Lyce de Stendhal"													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Fausse-casside des champignons  ( Thymalus limbatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Thymalidae"	235421	"Thymalus limbatus"	"Thymalus limbatus (Fabricius, 1787)"	"Fausse-casside des champignons, Petit malus"													"Pla., Mont., Rip."
"-  ( Peltis grossa )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Peltidae"	235422	"Peltis grossa"	"Peltis grossa (Linnaeus, 1758)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Ostomate basilic  ( Grynocharis oblonga )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lophocateridae"	235425	"Grynocharis oblonga"	"Grynocharis oblonga (Linnaeus, 1758)"	"Ostomate basilic"													"Pla., Mont."
"Taupin balte  ( Ampedus balteatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240344	"Ampedus balteatus"	"Ampedus balteatus (Linnaeus, 1758)"	"Taupin balte"													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Ampedus brunnicornis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240345	"Ampedus brunnicornis"	"Ampedus brunnicornis Germar, 1844"	""													"Mont., Pla."
"-  ( Ampedus cardinalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240346	"Ampedus cardinalis"	"Ampedus cardinalis (Schiødte, 1865)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Ampedus cinnabarinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240347	"Ampedus cinnabarinus"	"Ampedus cinnabarinus (Eschscholtz, 1829)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Ampedus elegantulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240349	"Ampedus elegantulus"	"Ampedus elegantulus (Schönherr, 1817)"	""													"Pla., Mont., Rip."
"-  ( Ampedus pomonae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240356	"Ampedus pomonae"	"Ampedus pomonae (Stephens, 1830)"	""													"Pla., Rip."
"-  ( Ampedus praeustus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240358	"Ampedus praeustus"	"Ampedus praeustus (Fabricius, 1792)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Ampedus rufipennis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240360	"Ampedus rufipennis"	"Ampedus rufipennis (Stephens, 1830)"	""													"Station planitaire & montagnarde"
"-  ( Ampedus aethiops )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240361	"Ampedus aethiops"	"Ampedus scrofa Germar, 1844"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Brachygonus megerlei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240409	"Brachygonus megerlei"	"Brachygonus megerlei (Lacordaire in Boisduval & Lacordaire, 1835)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Ampedus ruficeps )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240410	"Ampedus ruficeps"	"Brachygonus ruficeps (Mulsant & Guillebeau, 1855)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"Taupin gradé  ( Selatosomus bipustulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240411	"Selatosomus bipustulatus"	"Calambus bipustulatus (Linnaeus, 1767)"	"Taupin gradé"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Lacon fasciatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240431	"Lacon fasciatus"	"Danosoma fasciata (Linnaeus, 1758)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Harminius undulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240433	"Harminius undulatus"	"Diacanthous undulatus (De Geer, 1774)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"-  ( Hypoganus inunctus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240450	"Hypoganus inunctus"	"Hypoganus inunctus (Lacordaire, 1835)"	""													"Pla., Mont., Rip."
"Taupin à cou sanglant  ( Ischnodes sanguinicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240451	"Ischnodes sanguinicollis"	"Ischnodes sanguinicollis (Panzer, 1793)"	"Taupin à cou sanglant"													"Pla., Rip."
"-  ( Lacon lepidopterus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240452	"Lacon lepidopterus"	"Lacon lepidopterus (Panzer, 1800)"	""													"Station supra planitaire (au dessus de 0400 m d'altitude environ)"
"Taupin philosophe  ( Lacon querceus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240453	"Lacon querceus"	"Lacon querceus (Herbst, 1784)"	"Taupin philosophe, Lacon des Chênes"													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Megapenthes lugens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240456	"Megapenthes lugens"	"Megapenthes lugens (W. Redtenbacher, 1842)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ)"
"-  ( Selatosomus nigricornis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	240476	"Selatosomus nigricornis"	"Paraphotistus nigricornis (Panzer, 1799)"	""													"Station planitaire (en dessous de 0400 m d'altitude environ), Rip."
