"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"-  ( Agrilus lineola )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11370	"Agrilus lineola"	"Agrilus lineola Kiesenwetter, 1857"	""			"VU"	"B2ab(iii)"									
"-  ( Agrilus hastulifer )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11372	"Agrilus hastulifer"	"Agrilus hastulifer (Ratzeburg, 1837)"	""			"LC"	""									
"-  ( Agrilus cyanescens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11378	"Agrilus cyanescens"	"Agrilus cyanescens (Ratzeburg, 1837)"	""			"LC"	""									
"-  ( Agrilus elegans )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11379	"Agrilus elegans"	"Agrilus elegans Mulsant & Rey, 1863"	""			"LC"	""									
"-  ( Agrilus sulcicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11380	"Agrilus sulcicollis"	"Agrilus sulcicollis Lacordaire, 1835"	""			"LC"	""									
"-  ( Buprestis haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11395	"Buprestis haemorrhoidalis"	"Buprestis haemorrhoidalis Herbst, 1780"	""			"VU"	"B2ab(iii)"									
"-  ( Buprestis rustica )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11398	"Buprestis rustica"	"Buprestis rustica Linnaeus, 1758"	""			"NT"	"pr. B1ab(iii)"									
"-  ( Buprestis octoguttata )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Buprestidae"	11399	"Buprestis octoguttata"	"Buprestis octoguttata Linnaeus, 1758"	""			"LC"	""									
"Eucnème moine  ( Eucnemis capucina )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	11402	"Eucnemis capucina"	"Eucnemis capucina Ahrens, 1812"	"Eucnème moine"			"LC"	""									
"Eucnème masqué  ( Melasis buprestoides )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Eucnemidae"	11406	"Melasis buprestoides"	"Melasis buprestoides (Linnaeus, 1761)"	"Eucnème masqué"			"LC"	""									
"-  ( Lacon punctatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11411	"Lacon punctatus"	"Lacon punctatus (Herbst, 1779)"	""			"VU"	"B2ab(ii,iii,iv)"									
"Taupin pourpre  ( Anostirus purpureus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11423	"Anostirus purpureus"	"Anostirus purpureus (Poda, 1761)"	"Taupin pourpre"			"LC"	""									
"Grand Taupin roux  ( Elater ferrugineus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11435	"Elater ferrugineus"	"Elater ferrugineus Linnaeus, 1758"	"Grand Taupin roux"			"VU"	"B2ab(iii)"									
"-  ( Melanotus tenebrosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11480	"Melanotus tenebrosus"	"Melanotus tenebrosus (Erichson, 1841)"	""			"LC"	""									
"Taupin porte-coeur dépassé  ( Cardiophorus gramineus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11487	"Cardiophorus gramineus"	"Cardiophorus gramineus (Scopoli, 1763)"	"Taupin porte-coeur dépassé"			"NT"	"pr. B1ab(iii)"									
"Taupin noir à pattes fauves  ( Cardiophorus rufipes )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11488	"Cardiophorus rufipes"	"Cardiophorus rufipes (Goeze, 1777)"	"Taupin noir à pattes fauves"			"LC"	""									
"-  ( Ampedus aurilegulus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11505	"Ampedus aurilegulus"	"Ampedus aurilegulus (Schaufuss, 1863)"	""			"DD"	""									
"-  ( Ampedus melanurus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11509	"Ampedus melanurus"	"Ampedus melanurus Mulsant & Guillebeau, 1855"	""			"NT"	"pr. B1ab(iii)"									
"-  ( Ampedus nigrinus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11510	"Ampedus nigrinus"	"Ampedus nigrinus (Herbst, 1784)"	""			"LC"	""									
"Taupin à étuis rouges  ( Ampedus sanguineus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11515	"Ampedus sanguineus"	"Ampedus sanguineus (Linnaeus, 1758)"	"Taupin à étuis rouges"			"LC"	""									
"Taupin sanguinaire  ( Ampedus sanguinolentus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11516	"Ampedus sanguinolentus"	"Ampedus sanguinolentus (Schrank, 1776)"	"Taupin sanguinaire"			"NT"	"pr. B1ab(iii)"									
"Taupin géomètre  ( Denticollis linearis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11519	"Denticollis linearis"	"Denticollis linearis (Linnaeus, 1758)"	"Taupin géomètre"			"LC"	""									
"Taupin artiste  ( Denticollis rubens )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elateridae"	11520	"Denticollis rubens"	"Denticollis rubens Piller & Mitterpacher, 1783"	"Taupin artiste"			"NT"	"pr. B1ab(iii)"									
"Lyce à bec  ( Lygistopterus sanguineus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Lycidae"	11542	"Lygistopterus sanguineus"	"Lygistopterus sanguineus (Linnaeus, 1758)"	"Lyce à bec, Lycie sanguine"			"LC"	""									
"-  ( Triplax melanocephala )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Erotylidae"	11616	"Triplax melanocephala"	"Triplax melanocephala (Latreille, 1804)"	""			"EN"	"B2ab(ii,iii)"									
"-  ( Litargus connexus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	11663	"Litargus connexus"	"Litargus connexus (Geoffroy in Fourcroy, 1785)"	""			"LC"	""									
"-  ( Mycetophagus fulvicollis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	11671	"Mycetophagus fulvicollis"	"Mycetophagus fulvicollis Fabricius, 1792"	""			"NT"	"pr. B1ab(iii)"									
"Mycologue fâché  ( Mycetophagus quadripustulatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Mycetophagidae"	11673	"Mycetophagus quadripustulatus"	"Mycetophagus quadripustulatus (Linnaeus, 1761)"	"Mycologue fâché"			"LC"	""									
"-  ( Anaglyptus gibbosus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11743	"Anaglyptus gibbosus"	"Anaglyptus gibbosus (Fabricius, 1787)"	""			"LC"	""									
"Clyte théologien  ( Anaglyptus mysticus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11744	"Anaglyptus mysticus"	"Anaglyptus mysticus (Linnaeus, 1758)"	"Clyte théologien"			"LC"	""									
"-  ( Albana m-griseum )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11752	"Albana m-griseum"	"Albana m-griseum Mulsant, 1846"	""			"LC"	""									
"-  ( Deroplia genei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11763	"Deroplia genei"	"Deroplia genei (Aragona, 1830)"	""			"LC"	""									
"-  ( Parmena balteus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11768	"Parmena balteus"	"Parmena balteus (Linnaeus, 1767)"	""			"LC"	""									
"Lamie bûcheron  ( Morimus asper )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11775	"Morimus asper"	"Morimus asper (Sulzer, 1776)"	"Lamie bûcheron"			"VU"	"B2ab(iii,iv)"									
"Lamie tisserand  ( Lamia textor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11777	"Lamia textor"	"Lamia textor (Linnaeus, 1758)"	"Lamie tisserand"			"VU"	"B2ab(i,ii,iii,iv)"									
"Lamie boulanger  ( Monochamus galloprovincialis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11779	"Monochamus galloprovincialis"	"Monochamus galloprovincialis (Olivier, 1795)"	"Lamie boulanger, Monochame de Provence"			"LC"	""									
"-  ( Monochamus sartor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11780	"Monochamus sartor"	"Monochamus sartor (Fabricius, 1787)"	""			"NT"	"pr. B1ab(iii)"									
"Monochame cordonnier  ( Monochamus sutor )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11781	"Monochamus sutor"	"Monochamus sutor (Linnaeus, 1758)"	"Monochame cordonnier"			"LC"	""									
"-  ( Pogonocherus fasciculatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	11785	"Pogonocherus fasciculatus"	"Pogonocherus fasciculatus (De Geer, 1775)"	""			"LC"	""									
"Dasyte bleu  ( Dasytes caeruleus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melyridae"	11834	"Dasytes caeruleus"	"Dasytes caeruleus (De Geer, 1774)"	"Dasyte bleu"			"LC"	""									
"-  ( Dasytes plumbeus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melyridae"	11837	"Dasytes plumbeus"	"Dasytes plumbeus (O.F. Müller, 1776)"	""			"LC"	""									
"-  ( Dasytes subaeneus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Melyridae"	11839	"Dasytes subaeneus"	"Dasytes subaeneus Schönherr, 1817"	""			"LC"	""									
"-  ( Tillus elongatus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cleridae"	11858	"Tillus elongatus"	"Tillus elongatus (Linnaeus, 1758)"	""			"LC"	""									
"Clairon des fourmis  ( Thanasimus formicarius )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cleridae"	11867	"Thanasimus formicarius"	"Thanasimus formicarius (Linnaeus, 1758)"	"Clairon des fourmis"			"LC"	""									
"-  ( Psoa dubia )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bostrichidae"	11885	"Psoa dubia"	"Psoa dubia (Rossi, 1792)"	""			"LC"	""									
"-  ( Scobicia chevrieri )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bostrichidae"	11893	"Scobicia chevrieri"	"Scobicia chevrieri (A. Villa & G.B. Villa, 1835)"	""			"LC"	""									
"-  ( Scobicia pustulata )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Bostrichidae"	11894	"Scobicia pustulata"	"Scobicia pustulata (Fabricius, 1801)"	""			"LC"	""									
